YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,MICROSECOND,body_x,body_y,tail_x,tail_y,head_x,head_y,FRAME_PATH
2020,12,7,0,57,28,63313,26,362,17,227,37,382,000002133_000158733_c.png
2020,12,7,0,57,28,76960,27,362,17,227,37,382,000002134_000158800_c.png
2020,12,7,0,57,28,90650,27,363,18,227,0,357,000002135_000158867_c.png
2020,12,7,0,57,28,105057,27,363,17,227,0,357,000002136_000158933_c.png
2020,12,7,0,57,28,119226,26,362,17,227,37,382,000002137_000159000_c.png
2020,12,7,0,57,28,132997,27,363,17,227,0,357,000002138_000159067_c.png
2020,12,7,0,57,28,146562,27,362,17,227,39,382,000002139_000159133_c.png
2020,12,7,0,57,28,160800,27,362,18,227,37,382,000002140_000159600_c.png
2020,12,7,0,57,28,174750,27,362,17,227,37,382,000002141_000159667_c.png
2020,12,7,0,57,28,188554,27,363,17,227,39,382,000002142_000159733_c.png
2020,12,7,0,57,28,203150,23,40,3,214,18,213,000002143_000159800_c.png
2020,12,7,0,57,28,217107,27,362,17,227,0,357,000002144_000159867_c.png
2020,12,7,0,57,28,231054,27,363,18,227,0,357,000002145_000159933_c.png
2020,12,7,0,57,28,244679,27,363,18,227,0,361,000002146_000160000_c.png
2020,12,7,0,57,28,259236,25,42,3,214,18,213,000002147_000160067_c.png
2020,12,7,0,57,28,273093,27,362,17,227,0,357,000002148_000160133_c.png
2020,12,7,0,57,28,287074,26,362,17,227,37,382,000002149_000160200_c.png
2020,12,7,0,57,28,300688,27,362,17,227,0,357,000002150_000160267_c.png
2020,12,7,0,57,28,315484,7,57,18,213,3,214,000002151_000160333_c.png
2020,12,7,0,57,28,330537,24,40,3,214,18,213,000002152_000160400_c.png
2020,12,7,0,57,28,344508,27,362,17,227,37,382,000002153_000160467_c.png
2020,12,7,0,57,28,359760,27,363,17,227,0,357,000002154_000160600_c.png
2020,12,7,0,57,28,378867,27,362,17,227,0,357,000002155_000160667_c.png
2020,12,7,0,57,28,398918,25,42,3,214,18,213,000002156_000160733_c.png
2020,12,7,0,57,28,416030,23,40,3,214,18,213,000002157_000160800_c.png
2020,12,7,0,57,28,432097,27,363,17,227,0,357,000002158_000160867_c.png
2020,12,7,0,57,28,446775,27,363,17,227,37,382,000002159_000160933_c.png
2020,12,7,0,57,28,461709,8,56,18,213,3,214,000002160_000161000_c.png
2020,12,7,0,57,28,476434,25,41,3,214,18,213,000002161_000161067_c.png
2020,12,7,0,57,28,490374,27,363,17,227,0,357,000002162_000161133_c.png
2020,12,7,0,57,28,503960,26,362,17,227,37,382,000002163_000161200_c.png
2020,12,7,0,57,28,517924,27,363,17,227,0,361,000002164_000161267_c.png
2020,12,7,0,57,28,531926,26,364,18,227,0,361,000002165_000161333_c.png
2020,12,7,0,57,28,545554,27,363,17,227,0,357,000002166_000161400_c.png
2020,12,7,0,57,28,560194,23,40,3,214,18,213,000002167_000161467_c.png
2020,12,7,0,57,28,574707,27,362,17,227,37,382,000002168_000161533_c.png
2020,12,7,0,57,28,588637,27,363,18,227,0,357,000002169_000161600_c.png
2020,12,7,0,57,28,603371,8,56,18,213,3,214,000002170_000161667_c.png
2020,12,7,0,57,28,618121,24,40,3,214,18,213,000002171_000161733_c.png
2020,12,7,0,57,28,633028,8,57,18,213,3,214,000002172_000161800_c.png
2020,12,7,0,57,28,646988,27,362,18,227,37,382,000002173_000161933_c.png
2020,12,7,0,57,28,661772,8,56,18,213,3,214,000002174_000162000_c.png
2020,12,7,0,57,28,676282,24,40,3,214,21,214,000002175_000162067_c.png
2020,12,7,0,57,28,691661,24,41,3,214,18,213,000002176_000162133_c.png
2020,12,7,0,57,28,707263,8,56,18,213,3,214,000002177_000162200_c.png
2020,12,7,0,57,28,721204,27,362,17,227,37,382,000002178_000162267_c.png
2020,12,7,0,57,28,734722,26,362,17,227,36,382,000002179_000162333_c.png
2020,12,7,0,57,28,748611,27,363,18,227,0,357,000002180_000162400_c.png
2020,12,7,0,57,28,762570,27,363,18,227,0,357,000002181_000162467_c.png
2020,12,7,0,57,28,776234,27,363,17,227,37,382,000002182_000162533_c.png
2020,12,7,0,57,28,789713,27,362,17,227,37,382,000002183_000162600_c.png
2020,12,7,0,57,28,803492,27,362,17,227,37,382,000002184_000162667_c.png
2020,12,7,0,57,28,818608,24,40,3,214,18,213,000002185_000162733_c.png
2020,12,7,0,57,28,833338,25,41,3,214,18,213,000002186_000162800_c.png
2020,12,7,0,57,28,846788,27,363,18,227,0,357,000002187_000162867_c.png
2020,12,7,0,57,28,861779,25,41,3,214,18,213,000002188_000162933_c.png
2020,12,7,0,57,28,876703,24,40,3,214,18,213,000002189_000163000_c.png
2020,12,7,0,57,28,890299,27,363,18,227,0,357,000002190_000163067_c.png
2020,12,7,0,57,28,904733,7,57,18,213,3,214,000002191_000163133_c.png
2020,12,7,0,57,28,920218,24,41,3,214,18,213,000002192_000163200_c.png
2020,12,7,0,57,28,934117,27,362,17,227,37,382,000002193_000163400_c.png
2020,12,7,0,57,28,947853,27,363,17,227,0,357,000002194_000163533_c.png
2020,12,7,0,57,28,962524,8,56,18,213,3,214,000002195_000163600_c.png
2020,12,7,0,57,28,976370,27,363,17,227,0,361,000002196_000163667_c.png
2020,12,7,0,57,28,992325,24,41,3,214,18,213,000002197_000163800_c.png
2020,12,7,0,57,29,6875,27,363,18,227,0,361,000002198_000164267_c.png
2020,12,7,0,57,29,20472,27,362,17,227,37,382,000002199_000164333_c.png
2020,12,7,0,57,29,34375,27,363,17,227,0,357,000002200_000164400_c.png
2020,12,7,0,57,29,48334,26,362,17,227,37,382,000002201_000164467_c.png
2020,12,7,0,57,29,62048,26,363,17,227,37,382,000002202_000164533_c.png
2020,12,7,0,57,29,76518,8,56,21,214,3,214,000002203_000164600_c.png
2020,12,7,0,57,29,91752,25,42,3,214,18,213,000002204_000164800_c.png
2020,12,7,0,57,29,105714,27,362,17,227,37,382,000002205_000164933_c.png
2020,12,7,0,57,29,120555,25,41,3,214,18,213,000002206_000165000_c.png
2020,12,7,0,57,29,135124,25,42,3,214,18,213,000002207_000165067_c.png
2020,12,7,0,57,29,149025,27,363,17,227,0,357,000002208_000165133_c.png
2020,12,7,0,57,29,163128,27,362,17,227,37,382,000002209_000165200_c.png
2020,12,7,0,57,29,178277,27,363,17,227,0,357,000002210_000165267_c.png
2020,12,7,0,57,29,192963,25,42,3,214,21,214,000002211_000165333_c.png
2020,12,7,0,57,29,207846,8,56,18,213,3,214,000002212_000165400_c.png
2020,12,7,0,57,29,221872,26,362,18,227,37,382,000002213_000165467_c.png
2020,12,7,0,57,29,235450,27,363,18,227,39,381,000002214_000165533_c.png
2020,12,7,0,57,29,248935,27,363,17,227,0,357,000002215_000165600_c.png
2020,12,7,0,57,29,262818,27,362,17,227,39,381,000002216_000165667_c.png
2020,12,7,0,57,29,276749,27,362,17,227,37,382,000002217_000165733_c.png
2020,12,7,0,57,29,291760,24,40,3,214,18,213,000002218_000165800_c.png
2020,12,7,0,57,29,305600,27,362,18,227,37,382,000002219_000165867_c.png
2020,12,7,0,57,29,320741,23,40,3,214,18,213,000002220_000165933_c.png
2020,12,7,0,57,29,335942,8,56,18,213,3,214,000002221_000166000_c.png
2020,12,7,0,57,29,349576,27,362,18,227,37,382,000002222_000166067_c.png
2020,12,7,0,57,29,367020,27,362,17,227,36,382,000002223_000166133_c.png
2020,12,7,0,57,29,383842,27,363,17,227,37,382,000002224_000166200_c.png
2020,12,7,0,57,29,400781,27,362,17,227,37,382,000002225_000166267_c.png
2020,12,7,0,57,29,414694,27,363,17,227,0,357,000002226_000166333_c.png
2020,12,7,0,57,29,431530,23,40,3,214,18,213,000002227_000166400_c.png
2020,12,7,0,57,29,446699,27,362,17,227,37,382,000002228_000166467_c.png
2020,12,7,0,57,29,460746,27,363,17,227,0,357,000002229_000166533_c.png
2020,12,7,0,57,29,475304,23,40,3,214,19,213,000002230_000166600_c.png
2020,12,7,0,57,29,489414,27,363,17,227,0,357,000002231_000166667_c.png
2020,12,7,0,57,29,503260,27,363,17,227,0,361,000002232_000166733_c.png
2020,12,7,0,57,29,517283,28,362,17,227,0,361,000002233_000166800_c.png
2020,12,7,0,57,29,531064,27,363,17,227,0,357,000002234_000166867_c.png
2020,12,7,0,57,29,544551,26,362,17,227,37,382,000002235_000166933_c.png
2020,12,7,0,57,29,558503,27,363,17,227,0,357,000002236_000167000_c.png
2020,12,7,0,57,29,572423,27,362,17,227,0,361,000002237_000167067_c.png
2020,12,7,0,57,29,589062,25,41,3,214,18,213,000002238_000167133_c.png
2020,12,7,0,57,29,603007,27,363,17,227,0,357,000002239_000167200_c.png
2020,12,7,0,57,29,616948,27,363,17,227,37,382,000002240_000167267_c.png
2020,12,7,0,57,29,631140,27,362,17,227,37,382,000002241_000167333_c.png
2020,12,7,0,57,29,644755,27,363,17,227,0,357,000002242_000167400_c.png
2020,12,7,0,57,29,659318,25,41,3,214,18,213,000002243_000167467_c.png
2020,12,7,0,57,29,674205,8,56,18,213,3,214,000002244_000167533_c.png
2020,12,7,0,57,29,689203,8,56,18,213,3,214,000002245_000167600_c.png
2020,12,7,0,57,29,703891,8,56,18,213,3,214,000002246_000167667_c.png
2020,12,7,0,57,29,717440,27,362,17,227,37,382,000002247_000167733_c.png
2020,12,7,0,57,29,732337,8,56,18,213,3,214,000002248_000167800_c.png
2020,12,7,0,57,29,747276,8,56,18,213,3,214,000002249_000167867_c.png
2020,12,7,0,57,29,761999,24,40,3,214,18,213,000002250_000167933_c.png
2020,12,7,0,57,29,776414,7,57,18,213,3,214,000002251_000168000_c.png
2020,12,7,0,57,29,790560,28,362,17,227,0,357,000002252_000168067_c.png
2020,12,7,0,57,29,805559,23,40,3,214,18,213,000002253_000168133_c.png
2020,12,7,0,57,29,820232,23,40,3,214,18,213,000002254_000168200_c.png
2020,12,7,0,57,29,834939,25,41,3,214,18,213,000002255_000168267_c.png
2020,12,7,0,57,29,848804,27,362,17,227,37,382,000002256_000168333_c.png
2020,12,7,0,57,29,863787,25,41,3,214,18,213,000002257_000168400_c.png
2020,12,7,0,57,29,877382,27,363,17,227,0,357,000002258_000168467_c.png
2020,12,7,0,57,29,891935,27,363,17,227,0,357,000002259_000168533_c.png
2020,12,7,0,57,29,907103,8,56,18,213,3,214,000002260_000168600_c.png
2020,12,7,0,57,29,922380,24,40,3,214,21,214,000002261_000168667_c.png
2020,12,7,0,57,29,936438,27,362,17,227,39,381,000002262_000170200_c.png
2020,12,7,0,57,29,950176,27,362,17,227,37,382,000002263_000170267_c.png
2020,12,7,0,57,29,964134,26,362,17,227,37,382,000002264_000170333_c.png
2020,12,7,0,57,29,978045,26,362,17,227,37,382,000002265_000170400_c.png
2020,12,7,0,57,29,992209,26,362,17,227,37,382,000002266_000170467_c.png
2020,12,7,0,57,30,6849,23,40,3,214,18,213,000002267_000170533_c.png
2020,12,7,0,57,30,21835,8,56,18,213,3,214,000002268_000170600_c.png
2020,12,7,0,57,30,35875,27,362,17,227,37,382,000002269_000170667_c.png
2020,12,7,0,57,30,50569,8,56,18,213,3,214,000002270_000170733_c.png
2020,12,7,0,57,30,65094,24,40,3,214,18,213,000002271_000170800_c.png
2020,12,7,0,57,30,78971,27,363,17,227,0,361,000002272_000170867_c.png
2020,12,7,0,57,30,94228,24,40,3,214,18,213,000002273_000170933_c.png
2020,12,7,0,57,30,107850,27,362,17,227,37,382,000002274_000171000_c.png
2020,12,7,0,57,30,122426,24,40,3,214,18,213,000002275_000171067_c.png
2020,12,7,0,57,30,137466,8,56,19,214,3,214,000002276_000171133_c.png
2020,12,7,0,57,30,152719,8,56,18,213,3,214,000002277_000171200_c.png
2020,12,7,0,57,30,167562,24,40,3,214,18,213,000002278_000171267_c.png
2020,12,7,0,57,30,181017,28,362,17,227,0,357,000002279_000171333_c.png
2020,12,7,0,57,30,198978,26,363,17,227,37,382,000002280_000171400_c.png
2020,12,7,0,57,30,213155,27,362,17,227,37,382,000002281_000171467_c.png
2020,12,7,0,57,30,226929,27,362,17,227,37,382,000002282_000171533_c.png
2020,12,7,0,57,30,241595,23,40,3,214,18,213,000002283_000171600_c.png
2020,12,7,0,57,30,255484,27,363,17,227,37,382,000002284_000171667_c.png
2020,12,7,0,57,30,269509,27,362,17,227,37,382,000002285_000171733_c.png
2020,12,7,0,57,30,284147,24,41,3,214,18,213,000002286_000171800_c.png
2020,12,7,0,57,30,298880,24,40,3,214,18,213,000002287_000171867_c.png
2020,12,7,0,57,30,312823,27,363,17,227,0,357,000002288_000171933_c.png
2020,12,7,0,57,30,327666,8,56,21,214,3,214,000002289_000172000_c.png
2020,12,7,0,57,30,341458,27,363,17,227,39,381,000002290_000172067_c.png
2020,12,7,0,57,30,355787,27,362,17,227,39,382,000002291_000172133_c.png
2020,12,7,0,57,30,374966,27,363,18,227,37,382,000002292_000172200_c.png
2020,12,7,0,57,30,392092,28,362,18,227,39,381,000002293_000172267_c.png
2020,12,7,0,57,30,406306,28,362,17,227,0,357,000002294_000172333_c.png
2020,12,7,0,57,30,420959,27,363,18,227,39,381,000002295_000172400_c.png
2020,12,7,0,57,30,437522,26,363,17,227,37,382,000002296_000172467_c.png
2020,12,7,0,57,30,453784,27,362,17,227,0,357,000002297_000172533_c.png
2020,12,7,0,57,30,468446,25,41,3,214,18,213,000002298_000172600_c.png
2020,12,7,0,57,30,481804,27,363,17,227,0,357,000002299_000172667_c.png
2020,12,7,0,57,30,497638,8,56,18,213,3,214,000002300_000172733_c.png
2020,12,7,0,57,30,512349,27,362,18,227,39,381,000002301_000172800_c.png
2020,12,7,0,57,30,525905,27,362,17,227,37,382,000002302_000172867_c.png
2020,12,7,0,57,30,539538,27,362,17,227,36,382,000002303_000172933_c.png
2020,12,7,0,57,30,553499,27,363,17,227,0,361,000002304_000173000_c.png
2020,12,7,0,57,30,567569,27,362,17,227,37,382,000002305_000173067_c.png
2020,12,7,0,57,30,582181,24,41,3,214,18,213,000002306_000173133_c.png
2020,12,7,0,57,30,597017,28,363,17,227,0,361,000002307_000173200_c.png
2020,12,7,0,57,30,610892,27,363,18,227,0,361,000002308_000173267_c.png
2020,12,7,0,57,30,624770,27,362,17,227,37,382,000002309_000173333_c.png
2020,12,7,0,57,30,639317,8,56,19,213,3,214,000002310_000173400_c.png
2020,12,7,0,57,30,653896,8,56,18,213,3,214,000002311_000173467_c.png
2020,12,7,0,57,30,667834,27,363,18,227,0,361,000002312_000173533_c.png
2020,12,7,0,57,30,681796,27,363,17,227,0,357,000002313_000173600_c.png
2020,12,7,0,57,30,696653,23,40,3,214,18,213,000002314_000173667_c.png
2020,12,7,0,57,30,710185,28,363,17,227,0,357,000002315_000173733_c.png
2020,12,7,0,57,30,724016,27,363,17,227,0,362,000002316_000173800_c.png
2020,12,7,0,57,30,738925,24,40,3,214,18,213,000002317_000173867_c.png
2020,12,7,0,57,30,752653,27,362,17,227,36,382,000002318_000173933_c.png
2020,12,7,0,57,30,767233,25,41,3,214,21,214,000002319_000174000_c.png
2020,12,7,0,57,30,782378,24,40,3,214,18,213,000002320_000174067_c.png
2020,12,7,0,57,30,797395,27,363,17,227,0,357,000002321_000174133_c.png
2020,12,7,0,57,30,811147,27,363,17,227,0,361,000002322_000174200_c.png
2020,12,7,0,57,30,825584,25,41,3,214,18,213,000002323_000174267_c.png
2020,12,7,0,57,30,839414,28,362,17,227,0,357,000002324_000174333_c.png
2020,12,7,0,57,30,854342,24,40,3,214,19,213,000002325_000174400_c.png
2020,12,7,0,57,30,867904,27,362,17,227,0,357,000002326_000174467_c.png
2020,12,7,0,57,30,882191,8,57,18,213,3,214,000002327_000174533_c.png
2020,12,7,0,57,30,896022,27,363,19,227,0,357,000002328_000174600_c.png
2020,12,7,0,57,30,909921,27,362,18,227,0,357,000002329_000174667_c.png
2020,12,7,0,57,30,923444,28,362,18,227,0,357,000002330_000174733_c.png
2020,12,7,0,57,30,936868,28,362,18,227,0,357,000002331_000174800_c.png
2020,12,7,0,57,30,951022,27,363,18,227,0,357,000002332_000174867_c.png
2020,12,7,0,57,30,965878,8,56,19,213,3,214,000002333_000174933_c.png
2020,12,7,0,57,30,980389,24,40,3,214,19,214,000002334_000175000_c.png
2020,12,7,0,57,30,994323,26,364,17,227,0,357,000002335_000175067_c.png
2020,12,7,0,57,31,8212,27,362,19,227,0,357,000002336_000175133_c.png
2020,12,7,0,57,31,22162,27,363,17,227,0,357,000002337_000175200_c.png
2020,12,7,0,57,31,35692,27,362,18,227,36,382,000002338_000175267_c.png
2020,12,7,0,57,31,49137,27,363,17,227,0,357,000002339_000175333_c.png
2020,12,7,0,57,31,63037,27,362,17,227,37,382,000002340_000175400_c.png
2020,12,7,0,57,31,76961,26,362,17,227,37,382,000002341_000175467_c.png
2020,12,7,0,57,31,92548,8,56,18,213,3,214,000002342_000175533_c.png
2020,12,7,0,57,31,106719,26,362,17,227,37,382,000002343_000175600_c.png
2020,12,7,0,57,31,120660,27,362,18,227,39,382,000002344_000175667_c.png
2020,12,7,0,57,31,134641,27,363,17,227,37,382,000002345_000175733_c.png
2020,12,7,0,57,31,150075,25,42,3,214,18,213,000002346_000175800_c.png
2020,12,7,0,57,31,164935,8,56,19,214,3,214,000002347_000175867_c.png
2020,12,7,0,57,31,178774,27,363,17,227,0,357,000002348_000175933_c.png
2020,12,7,0,57,31,192671,27,362,17,227,37,382,000002349_000176000_c.png
2020,12,7,0,57,31,207369,25,41,3,214,20,214,000002350_000176067_c.png
2020,12,7,0,57,31,221912,8,56,18,213,3,214,000002351_000176133_c.png
2020,12,7,0,57,31,235767,27,363,17,227,0,361,000002352_000176200_c.png
2020,12,7,0,57,31,250050,26,362,17,227,37,382,000002353_000176267_c.png
2020,12,7,0,57,31,264766,8,56,18,213,3,214,000002354_000176333_c.png
2020,12,7,0,57,31,279260,8,57,18,213,3,214,000002355_000176400_c.png
2020,12,7,0,57,31,293151,27,362,17,227,39,381,000002356_000176467_c.png
2020,12,7,0,57,31,307190,27,362,17,227,37,382,000002357_000176533_c.png
2020,12,7,0,57,31,320866,27,363,17,227,0,361,000002358_000176600_c.png
2020,12,7,0,57,31,334346,27,362,17,227,37,382,000002359_000176667_c.png
2020,12,7,0,57,31,349215,8,56,18,213,3,214,000002360_000176733_c.png
2020,12,7,0,57,31,367428,25,41,3,214,18,213,000002361_000176800_c.png
2020,12,7,0,57,31,387640,27,362,17,227,37,382,000002362_000176867_c.png
2020,12,7,0,57,31,403272,27,363,18,227,0,357,000002363_000177067_c.png
2020,12,7,0,57,31,418772,23,40,3,214,20,214,000002364_000177133_c.png
2020,12,7,0,57,31,435359,23,40,3,214,18,213,000002365_000177200_c.png
2020,12,7,0,57,31,452012,27,363,17,227,0,357,000002366_000177267_c.png
2020,12,7,0,57,31,467177,8,56,18,213,3,214,000002367_000177333_c.png
2020,12,7,0,57,31,481419,27,362,17,227,37,382,000002368_000177400_c.png
2020,12,7,0,57,31,495690,27,363,18,227,0,357,000002369_000177467_c.png
2020,12,7,0,57,31,509906,27,362,17,227,37,382,000002370_000177533_c.png
2020,12,7,0,57,31,524799,8,56,18,213,3,214,000002371_000177600_c.png
2020,12,7,0,57,31,540104,8,56,18,213,3,214,000002372_000177667_c.png
2020,12,7,0,57,31,555454,8,56,18,213,3,214,000002373_000177733_c.png
2020,12,7,0,57,31,569385,27,362,17,227,37,382,000002374_000177800_c.png
2020,12,7,0,57,31,584284,24,41,3,214,18,213,000002375_000177867_c.png
2020,12,7,0,57,31,599843,24,40,3,214,18,213,000002376_000177933_c.png
2020,12,7,0,57,31,613879,27,363,17,227,0,361,000002377_000178000_c.png
2020,12,7,0,57,31,628677,25,41,3,214,18,213,000002378_000178067_c.png
2020,12,7,0,57,31,643216,8,56,18,213,3,214,000002379_000178133_c.png
2020,12,7,0,57,31,658075,8,56,18,213,3,214,000002380_000178200_c.png
2020,12,7,0,57,31,673060,8,56,18,213,3,214,000002381_000178333_c.png
2020,12,7,0,57,31,695319,26,362,17,227,37,382,000002382_000178400_c.png
2020,12,7,0,57,31,711979,8,56,18,213,3,214,000002383_000178533_c.png
2020,12,7,0,57,31,727597,26,362,17,227,36,382,000002384_000178600_c.png
2020,12,7,0,57,31,742129,27,363,17,227,0,361,000002385_000178667_c.png
2020,12,7,0,57,31,755869,27,362,17,227,37,382,000002386_000178800_c.png
2020,12,7,0,57,31,769268,27,362,17,227,0,361,000002387_000178867_c.png
2020,12,7,0,57,31,782982,27,362,17,227,37,382,000002388_000178933_c.png
2020,12,7,0,57,31,796804,27,363,17,227,0,357,000002389_000179000_c.png
2020,12,7,0,57,31,810368,27,362,17,227,37,382,000002390_000179067_c.png
2020,12,7,0,57,31,824854,24,40,3,214,18,213,000002391_000179133_c.png
2020,12,7,0,57,31,838604,27,363,18,227,0,357,000002392_000179200_c.png
2020,12,7,0,57,31,852445,27,362,17,227,0,357,000002393_000179267_c.png
2020,12,7,0,57,31,866058,27,362,17,227,37,382,000002394_000179333_c.png
2020,12,7,0,57,31,879429,28,362,17,227,0,357,000002395_000179400_c.png
2020,12,7,0,57,31,894245,24,40,3,214,18,213,000002396_000179467_c.png
2020,12,7,0,57,31,908119,27,362,17,227,39,381,000002397_000180133_c.png
2020,12,7,0,57,31,921668,27,362,18,227,0,357,000002398_000180200_c.png
2020,12,7,0,57,31,935007,27,362,18,227,39,381,000002399_000180267_c.png
2020,12,7,0,57,31,948748,27,362,18,227,0,357,000002400_000180333_c.png
2020,12,7,0,57,31,962581,27,362,18,227,37,382,000002401_000180400_c.png
2020,12,7,0,57,31,977295,23,40,3,214,18,213,000002402_000180467_c.png
2020,12,7,0,57,31,991296,27,362,17,227,37,382,000002403_000180533_c.png
2020,12,7,0,57,32,5034,27,362,18,227,0,357,000002404_000180600_c.png
2020,12,7,0,57,32,19023,27,362,18,227,37,382,000002405_000180667_c.png
2020,12,7,0,57,32,32530,27,363,18,227,0,357,000002406_000180733_c.png
2020,12,7,0,57,32,46916,8,56,18,213,3,214,000002407_000180800_c.png
2020,12,7,0,57,32,60690,27,362,17,227,0,357,000002408_000180867_c.png
2020,12,7,0,57,32,75376,25,41,3,214,18,213,000002409_000180933_c.png
2020,12,7,0,57,32,89865,8,56,18,213,3,214,000002410_000181533_c.png
2020,12,7,0,57,32,103449,27,362,18,227,37,382,000002411_000181733_c.png
2020,12,7,0,57,32,117093,27,363,18,227,0,357,000002412_000181800_c.png
2020,12,7,0,57,32,131817,8,56,18,213,3,214,000002413_000181867_c.png
2020,12,7,0,57,32,145273,28,362,18,227,0,357,000002414_000181933_c.png
2020,12,7,0,57,32,158666,27,362,17,227,0,357,000002415_000182000_c.png
2020,12,7,0,57,32,172957,27,362,18,227,37,382,000002416_000182067_c.png
2020,12,7,0,57,32,186780,28,362,18,227,0,357,000002417_000182133_c.png
2020,12,7,0,57,32,200260,27,362,17,227,0,361,000002418_000182200_c.png
2020,12,7,0,57,32,213609,27,362,17,227,37,382,000002419_000182333_c.png
2020,12,7,0,57,32,227333,27,362,19,227,37,382,000002420_000182400_c.png
2020,12,7,0,57,32,241098,27,362,18,227,39,381,000002421_000182467_c.png
2020,12,7,0,57,32,254562,27,362,18,227,0,357,000002422_000182533_c.png
2020,12,7,0,57,32,268019,27,362,18,227,37,382,000002423_000182600_c.png
2020,12,7,0,57,32,282224,27,362,18,227,39,381,000002424_000182667_c.png
2020,12,7,0,57,32,296632,27,362,18,227,0,357,000002425_000182733_c.png
2020,12,7,0,57,32,310267,26,362,18,227,37,382,000002426_000182800_c.png
2020,12,7,0,57,32,323694,27,362,18,227,0,361,000002427_000182867_c.png
2020,12,7,0,57,32,337397,27,362,17,227,37,382,000002428_000182933_c.png
2020,12,7,0,57,32,351479,27,362,18,227,0,357,000002429_000183000_c.png
2020,12,7,0,57,32,368215,27,362,18,227,0,357,000002430_000183067_c.png
2020,12,7,0,57,32,385969,27,362,18,227,37,382,000002431_000183133_c.png
2020,12,7,0,57,32,402634,27,362,18,227,0,357,000002432_000183200_c.png
2020,12,7,0,57,32,416961,27,362,18,227,37,382,000002433_000183267_c.png
2020,12,7,0,57,32,432565,28,362,18,227,39,382,000002434_000183333_c.png
2020,12,7,0,57,32,447613,27,363,18,227,0,361,000002435_000183400_c.png
2020,12,7,0,57,32,461201,27,362,18,227,0,357,000002436_000183467_c.png
2020,12,7,0,57,32,474979,27,362,18,227,39,382,000002437_000183533_c.png
2020,12,7,0,57,32,488474,27,362,18,227,37,382,000002438_000183600_c.png
2020,12,7,0,57,32,501846,28,362,18,227,0,357,000002439_000183733_c.png
2020,12,7,0,57,32,515654,28,363,25,228,0,361,000002440_000183867_c.png
2020,12,7,0,57,32,529635,27,362,25,228,0,357,000002441_000184067_c.png
2020,12,7,0,57,32,543067,28,362,19,227,0,357,000002442_000184133_c.png
2020,12,7,0,57,32,556314,28,362,17,228,0,357,000002443_000184200_c.png
2020,12,7,0,57,32,570014,27,362,19,227,0,357,000002444_000184267_c.png
2020,12,7,0,57,32,588333,27,362,17,228,0,357,000002445_000184333_c.png
2020,12,7,0,57,32,604121,27,362,19,227,0,357,000002446_000184400_c.png
2020,12,7,0,57,32,619541,27,362,18,227,0,357,000002447_000184467_c.png
2020,12,7,0,57,32,633974,28,362,19,227,0,357,000002448_000184533_c.png
2020,12,7,0,57,32,647763,27,362,19,227,0,357,000002449_000184600_c.png
2020,12,7,0,57,32,661246,27,362,19,227,0,357,000002450_000184667_c.png
2020,12,7,0,57,32,674667,27,362,19,227,0,357,000002451_000184733_c.png
2020,12,7,0,57,32,688346,28,362,25,228,0,357,000002452_000184800_c.png
2020,12,7,0,57,32,702214,27,362,25,228,0,357,000002453_000184867_c.png
2020,12,7,0,57,32,716162,28,362,17,228,0,357,000002454_000184933_c.png
2020,12,7,0,57,32,729622,28,362,25,228,0,357,000002455_000185000_c.png
2020,12,7,0,57,32,743401,27,362,19,227,0,357,000002456_000185067_c.png
2020,12,7,0,57,32,757225,28,362,19,227,0,357,000002457_000185133_c.png
2020,12,7,0,57,32,771483,28,362,18,227,0,357,000002458_000185200_c.png
2020,12,7,0,57,32,785128,27,362,17,228,0,357,000002459_000185267_c.png
2020,12,7,0,57,32,798856,27,362,19,227,0,357,000002460_000185333_c.png
2020,12,7,0,57,32,812761,28,362,19,227,0,357,000002461_000185400_c.png
2020,12,7,0,57,32,826471,27,362,19,227,0,357,000002462_000185533_c.png
2020,12,7,0,57,32,839911,27,362,18,227,0,357,000002463_000185600_c.png
2020,12,7,0,57,32,853693,27,362,19,227,0,357,000002464_000185667_c.png
2020,12,7,0,57,32,868530,8,56,18,213,3,214,000002465_000185733_c.png
2020,12,7,0,57,32,882930,28,362,18,227,0,357,000002466_000185800_c.png
2020,12,7,0,57,32,897791,24,40,3,214,18,213,000002467_000185867_c.png
2020,12,7,0,57,32,911650,27,362,18,227,0,357,000002468_000185933_c.png
2020,12,7,0,57,32,925599,27,362,17,227,0,357,000002469_000186000_c.png
2020,12,7,0,57,32,939130,27,362,18,227,37,382,000002470_000186067_c.png
2020,12,7,0,57,32,952571,27,362,18,227,0,357,000002471_000186133_c.png
2020,12,7,0,57,32,966350,27,362,25,228,37,382,000002472_000186200_c.png
2020,12,7,0,57,32,981268,8,56,18,213,3,214,000002473_000186267_c.png
2020,12,7,0,57,32,994816,27,362,18,227,0,357,000002474_000186333_c.png
2020,12,7,0,57,33,8230,27,362,18,227,0,357,000002475_000186400_c.png
2020,12,7,0,57,33,22100,27,362,17,227,37,382,000002476_000186467_c.png
2020,12,7,0,57,33,36196,28,362,18,227,0,357,000002477_000187000_c.png
2020,12,7,0,57,33,49770,27,362,18,227,37,382,000002478_000187067_c.png
2020,12,7,0,57,33,63218,27,363,18,227,0,357,000002479_000187133_c.png
2020,12,7,0,57,33,77159,28,362,18,227,0,357,000002480_000187267_c.png
